posicao_ranking,Artista,Musica,Observacao,prob_aparecer,prob_posicao_exata,posicao_prevista,forca_musica,dropout_score,streak_anos
731,Coldplay,Yellow,,0.21984550689419363,0.05020983976221573,311.5245040031726,0.35000000000000003,0.168,0
732,Yes,The Calling,,0.17377589750375763,0.039688143239598496,266.85904349323437,0.29,0.504,0
733,The Clash,Lost in the Supermarket,,0.2004294162559254,0.04577545848452471,294.6144115225076,0.38,0.288,0
734,The Runaways,Cherry Bomb,,0.2252430166114241,0.05144256042067146,319.8871709338662,0.29000000000000004,0.1,0
735,George Thorogood & The Destroyers,Who Do You Love?,,0.19045419707886838,0.04349724882925955,285.43798510468406,0.33999999999999997,0.32000000000000006,0
736,Queens of the Stone Age,No One Knows,,0.22347722141532106,0.05103927588189809,318.5302302927029,0.37,0.16000000000000003,0
737,Joe Satriani,Summer Song,,0.21633085745186276,0.04940713977615358,311.4370681936655,0.41000000000000003,0.144,0
738,Aerosmith,The Other Side,,0.22191316217377194,0.05068206519787629,317.36452410321294,0.3,0.35200000000000004,0
739,Ramones,Ramona,,0.19371366173253152,0.04424166794558835,289.1662643126832,0.36,0.30400000000000005,0
740,CPM 22,Um Minuto para o Fim do Mundo,,0.12349043291518691,0.028203600503067396,219.829571032422,0.29000000000000004,0.1,0
741,Raul Seixas,Eu Nasci Há 10 Mil Anos Atrás,,0.103139017648481,0.023555603307621405,199.56675369418176,0.29000000000000004,0.1,0
742,The Cure,The Caterpillar,,0.1930307563466403,0.044085701282986264,290.1350860913537,0.33999999999999997,0.32000000000000006,0
743,The Beatles,All You Need Is Love,,0.20466904367529185,0.04674373396299667,301.8060572257402,0.42,0.256,0
744,Nenhum de Nós,"Camila, Camila",,0.103139017648481,0.023555603307621405,201.1157769861072,0.29000000000000004,0.1,0
745,Alice in Chains,I Stay Away,,0.22447553257615763,0.05126727710023801,322.71226263634486,0.35000000000000003,0.168,0
746,Lenny Kravitz,Fly Away,,0.2131405508050095,0.048678515444486314,312.0981448047236,0.37,0.16000000000000003,0
747,Def Leppard,Pour Some Sugar on Me,,0.21547270172062655,0.049211148225700226,314.7884800489972,0.35000000000000003,0.168,0
748,AC/DC,Shoot to Thrill,,0.2199412270560639,0.05023170099584937,319.33995752888245,0.35000000000000003,0.168,0
749,Kiss,Shout It Out Loud,,0.21028173384718482,0.04802559902427053,309.9745154792977,0.43000000000000005,0.13599999999999998,0
750,Midnight Oil,Back on the Borderline,,0.14564197640853987,0.03326272345263167,245.65106259856165,0.27999999999999997,0.36800000000000005,0
751,Big Brother and the Holding Company,Summertime,,0.14470309590678393,0.03304829541989628,244.94225907076373,0.32,0.48,0
752,Tommy James & the Shondells,Crimson and Clover,,0.21889892148136467,0.04999365202851659,320.58145345404574,0.44,0.24,0
753,U2,Bad,,0.17332026320541064,0.03958408232230541,275.3516868272208,0.42,0.256,0
754,Oasis,Don't Go Away,,0.20035328958035303,0.04575807214701835,302.5039461877155,0.24,0.7040000000000001,0
755,James,Born of Frustration,,0.20726199577300478,0.04733593032478051,309.50048061776886,0.39,0.15200000000000002,0
756,Ronnie James Dio feat. Yngwie Malmsteen,Dream On,,0.19472124938869026,0.044471787794189414,297.9896066811063,0.32,0.336,0
757,The Clash,Police and Thieves,,0.192413096884871,0.04394463593650193,296.2372302334948,0.36,0.30400000000000005,0
758,Legião Urbana,Faroeste Caboclo,,0.2654340053991319,0.060621656848086854,369.98013113738654,0.29000000000000004,0.1,0
759,The Black Crowes,Jealous Again,,0.2654340053991319,0.060621656848086854,370.37765667013315,0.29000000000000004,0.1,0
760,Collective Soul,December,,0.21783616029967257,0.04975093126796021,323.0326368694863,0.37,0.16000000000000003,0
761,Bliss,I Hear You Call,,0.2097527389426668,0.047904783503561886,314.99292903109637,0.45,0.128,0
762,Volbeat,Becoming,,0.11641086211312397,0.026586719082207076,221.80226193528688,0.36,0.0,1
763,Def Leppard,Rock of Ages,,0.18591578158670996,0.04246073406098048,291.3339152189732,0.27,0.528,0
764,Def Leppard,Let's Get Rocked,,0.1848466078344763,0.04221654875314312,291.4559539488025,0.32,0.336,0
765,a-ha,Take On Me,,0.20927366701806135,0.04779536973882849,317.2418215396694,0.33,0.17600000000000002,0
766,Kaiser Chiefs,Everyday I Love You Less and Less,,0.2654340053991319,0.060621656848086854,374.56705406944513,0.29000000000000004,0.1,0
767,Dio,My Eyes,,0.11519238884463223,0.026308435716630003,224.63823787541108,0.27999999999999997,0.36800000000000005,0
768,Sheryl Crow,All I Wanna Do,,0.23427686874730214,0.05350577415010323,344.14761183234367,0.42,0.0,2
769,Blue Öyster Cult,(Don't Fear) The Reaper,,0.20154215906008907,0.046029594394250195,311.95290537486176,0.44,0.24,0
770,Mötley Crüe,Girls Girls Girls,,0.15505330608094153,0.03541214811668948,265.6555670038202,0.39,0.15200000000000002,0
771,Yes,Changes,,0.178937034630463,0.04086687948844718,290.0497669062021,0.4,0.27199999999999996,0
772,Thin Lizzy,Wild One,,0.20388285472331238,0.04656417868411298,315.0679520851657,0.32,0.336,0
773,Alice Cooper,You and Me,,0.1939382069644011,0.044292951141096035,305.4577837439663,0.36,0.30400000000000005,0
774,The Clash,Spanish Bombs,,0.19005633319371779,0.04340638191911524,301.86618123678045,0.36,0.30400000000000005,0
775,Tokyo,Garota de Berlim,,0.23693716497480283,0.05411335103074934,349.3961983725378,0.29000000000000004,0.1,0
776,Alice in Chains,No Excuses,,0.23315488552126276,0.05324952784882019,345.86277206912496,0.45999999999999996,0.22400000000000003,0
777,Jet,Are You Gonna Be My Girl,,0.1967573748242187,0.04493681222565464,309.9405381482462,0.37,0.16000000000000003,0
778,Pink Floyd,The Great Gig in the Sky,,0.19406457841712327,0.044321812728859815,307.30501227696254,0.35,0.432,0
779,Social Distortion,Bad Luck,,0.20767469792350515,0.04743018610075195,321.10084313415314,0.42000000000000004,0.0,1
780,The Smiths,This Charming Man,,0.17252861212983064,0.03940327956579701,286.1021538165812,0.32,0.576,0
781,The Allman Brothers Band,Midnight Rider,,0.2150108004705027,0.04910565601854838,329.7045550759149,0.37,0.16000000000000003,0
782,Fleetwood Mac,Hold Me,,0.21080027659293116,0.04814402740855547,325.64598413197206,0.38,0.0,1
783,Mötley Crüe,Dr. Feelgood,,0.14285147816715205,0.03262541013412815,257.86517398975377,0.44000000000000006,0.0,1
784,Guns N' Roses,Estranged,,0.15035048747826918,0.03433808582719003,265.3904279405575,0.29000000000000004,0.72,0
785,Whitesnake,Now You're Gone,,0.21212490238185278,0.0484465546220803,327.23552922201577,0.3,0.35200000000000004,0
786,Genesis,Turn It On Again,,0.16274481850852815,0.03716878900498419,278.0061712644175,0.3,0.35200000000000004,0
787,Badfinger,No Matter What,,0.1805871764300759,0.04124375030338439,296.68250394705825,0.6,0.11200000000000002,0
788,Santana,Oye Como Va,,0.20254852999250533,0.04625943635905456,319.2479690267441,0.35,0.432,0
789,Def Leppard,Hysteria,,0.18063174611604668,0.041253929437006266,297.7852597269859,0.32999999999999996,0.45599999999999996,0
790,Volbeat,Lola Montez,,0.13936866018645558,0.03182998003777464,256.69507346853567,0.29000000000000004,0.1,0
791,John Mellencamp,I Need a Lover‎,,0.16511260939951575,0.03770956149065585,283.6618951707112,0.32999999999999996,0.45599999999999996,0
792,Bon Jovi,Always,,0.21857153985741776,0.049918882345425554,337.70718212803956,0.4,0.27199999999999996,0
793,The Stooges,I Wanna Be Your Dog,,0.17548045900600379,0.04007744280319527,294.64482339850093,0.29000000000000004,0.1,0
794,The Beatles,Revolution,,0.13158479182971605,0.030052246262618758,251.20530441725217,0.34,0.43999999999999995,0
795,The Struts,Primadonna Like Me,,0.21952893537919937,0.050137538966690286,339.3200715636031,0.38,0.0,1
796,Rush,Xanadu,,0.2097590102061986,0.04790621577816912,330.2110605386406,0.38,0.288,0
797,Red Hot Chili Peppers,Breaking the Girl,,0.1888745882314095,0.04313648681852599,309.41582615925387,0.3,0.35200000000000004,0
798,Alter Bridge,Broken Wings,,0.18779633407510282,0.04289022766510532,308.4652427155474,0.31,0.18400000000000002,0
799,The Church,Under the Milky Way,,0.2006971312234824,0.045836601083310925,322.1044347038693,0.35000000000000003,0.168,0
800,Yes,I Am Waiting,,0.1549276050985823,0.03538343965559163,276.7573959036103,0.26,0.2,0
801,Bob Dylan,Jokerman,,0.17414688074142312,0.0397728709612645,296.22611175173864,0.3,0.52,0
802,Alice Cooper,Billion Dollar Babies,,0.1729094729403751,0.03949026319598031,295.32858050761365,0.3,0.64,0
803,David Bowie,Sound and Vision,,0.16882618946892725,0.038557694631348366,291.67998017569835,0.42,0.256,0
804,The Who,Substitute,,0.16409648095925805,0.03747749103861917,287.00610304415227,0.42,0.256,0
805,Metallica,Whiskey in the Jar,,0.17531890466542935,0.040040545903787465,298.62355510339114,0.27,0.528,0
806,Fine Young Cannibals,She Drives Me Crazy,,0.15503006435076563,0.0354068400093535,279.3827956443636,0.26,0.672,0
807,Alanis Morissette,You Oughta Know,,0.11981372737816205,0.027363889023515914,244.8946547916764,0.29000000000000004,0.1,0
808,Men at Work,Who Can It Be Now?,,0.13812403909300444,0.031545724850804036,263.6059895052195,0.24,0.7040000000000001,0
809,Steely Dan,Do It Again,,0.16834787050552563,0.03844845283311056,295.3350120640938,0.39,0.15200000000000002,0
810,Big Country,In a Big Country,,0.22745784303141028,0.05194839782085153,354.5777339939985,0.43,0.336,0
811,The Beatles,Please Please Me,,0.15590702585717459,0.0356071265530108,283.1003609861984,0.27,0.528,0
812,Bon Jovi,Misunderstood,,0.1549276050985823,0.03538343965559163,282.1743675219678,0.26,0.2,0
813,Yes,Soon,versão single,0.20939198545211174,0.047822392122403724,336.6571566714702,0.3,0.35200000000000004,0
814,Ramones,Surfin' Bird,,0.162122195807611,0.03702659011956228,289.54683405448645,0.42,0.256,0
815,Peter Frampton,I'm in You,,0.17693767087246007,0.04041025094354805,304.53749087168575,0.32,0.336,0
816,Queen,I Want It All,,0.12352061021696352,0.02821049260428914,251.76593724548403,0.39,0.52,0
817,Deep Purple,Child in Time,,0.19366178660174538,0.0442298203438738,322.0431523361587,0.37,0.408,0
818,Charlie Brown Jr.,Confisco,,0.13125446457003304,0.02997680383483351,260.67752039318015,0.29000000000000004,0.1,0
819,Skid Row,Wasted Time,,0.18999414487001096,0.04339217891896067,320.2455000494896,0.35000000000000003,0.168,0
820,Alabama Shakes,Hold On,,0.1901603404118532,0.04343013580806421,320.5788151349612,0.33,0.17600000000000002,0
821,The Who,Magic Bus,,0.1766630924789188,0.04034754082799171,307.45715943300024,0.38,0.288,0
822,Raul Seixas,Metamorfose Ambulante,,0.1195212357794463,0.027297087766074795,251.20167506307166,0.29000000000000004,0.1,0
823,Queen,A Kind of Magic,,0.10995268800975806,0.025111756543888954,241.63339440516407,0.32,0.6,0
824,Creedence Clearwater Revival,Bad Moon Rising,,0.16964908715873608,0.03874563370606361,301.5942308430982,0.33999999999999997,0.32000000000000006,0
825,Deep Purple,Strange Kind of Woman,,0.12914286537035954,0.02949454218229651,261.40197934734925,0.36,0.30400000000000005,0
826,Coverdale and Page,Shake My Tree,,0.19798570620939285,0.045217347056208064,330.46765588264384,0.35,0.432,0
827,The Rolling Stones,Angie,,0.1036086852789326,0.023662869254511207,236.29334352603485,0.5800000000000001,0.0,1
828,Red Hot Chili Peppers,Can't Stop,,0.177601266425469,0.040561807492754814,310.46364210494033,0.26,0.672,0
829,Queen,Tie Your Mother Down,,0.12646268552285453,0.028882424142777457,260.01848515740136,0.28,0.6400000000000001,0
830,The Cult,Sweet Soul Sister,,0.13048842914210776,0.029801851357379335,265.413347188065,0.32999999999999996,0.45599999999999996,0
831,Scorpions,Rock You Like a Hurricane,versão 2011,0.14578909368193446,0.03329632311462954,281.44119111774353,0.29000000000000004,0.1,0
832,Collective Soul,Shine,,0.1528620754098729,0.03491169967709796,288.5681109078183,0.51,0.10400000000000001,0
833,Audioslave,Be Yourself,,0.19766853478525406,0.04514490924927655,334.06584726150174,0.26,0.672,0
834,Van Halen,Love Walks In,,0.1900049322712963,0.043394642620391916,327.55680050462456,0.38,0.48,0
835,Legião Urbana,Tempo Perdido,,0.1195212357794463,0.027297087766074795,257.3183857793183,0.29000000000000004,0.1,0
836,The Beatles,Don't Let Me Down,,0.13223080360399364,0.030199786906633795,270.0373445728363,0.37,0.408,0
837,The Hollies,"He Ain't Heavy, He's My Brother",,0.15830969981572518,0.03615586587529194,296.9510214460662,0.33999999999999997,0.32000000000000006,0
838,The Alan Parsons Project,Eye in the Sky,,0.20572592384228683,0.04698511157667799,344.39201981835214,0.45999999999999996,0.22400000000000003,0
839,The Who,The Song Is Over,,0.16622449150399768,0.037963500827825854,305.18009938328856,0.29,0.504,0
840,Blondie,Maria,,0.13710696133808173,0.03131343758770814,276.16971197637423,0.32999999999999996,0.45599999999999996,0
841,The Doors,The End,,0.048710592550869514,0.011124862551222477,189.27478448802543,0.12,0.76,0
842,Red Hot Chili Peppers,Aeroplane,,0.1791513838851097,0.04091583405604787,320.15647683748386,0.33999999999999997,0.32000000000000006,0
843,Blink-182,All the Small Things,,0.10597825033232414,0.024204046935682535,247.09694430001397,0.29000000000000004,0.1,0
844,Greta Van Fleet,When the Curtain Falls,,0.15415123528686012,0.03520612693997833,295.63825396742317,0.24,0.7040000000000001,0
845,Capital Inicial,O Passageiro,,0.17747389707206618,0.040532717997521006,319.31043305977,0.29000000000000004,0.1,0
846,The Sweet,Fox on the Run,,0.16836733887112787,0.03845289915330664,310.2703172364864,0.29,0.504,0
847,Plebe Rude,Até Quando Esperar,,0.1256995171293043,0.02870812645849416,267.64406675295174,0.29000000000000004,0.1,0
848,Lindsey Buckingham,Trouble,,0.07171369094542522,0.016378469507952274,213.92730365036823,0.22,0.7360000000000001,0
849,3 Doors Down,Kryptonite,,0.16026465250629066,0.03660235151296861,302.51266558962806,0.31,0.18400000000000002,0
850,Toy Dolls,Nellie the Elephant,,0.1444317627720965,0.03298632647903732,286.9506897931103,0.31,0.18400000000000002,0
851,Gorilla,Clint Eastwood,,0.22883169250053545,0.052262167079439925,372.00660418775215,0.36,0.0,1
852,Metallica,The Unforgiven II,,0.15034936434380697,0.034337829317961456,293.72873430648355,0.32999999999999996,0.45599999999999996,0
853,Van Halen,I'll Wait,,0.15811936500941892,0.03611239589375437,303.0504440673956,0.32,0.336,0
854,Faith No More,We Care a Lot,,0.1616604152949704,0.03692112548727322,306.6162051248333,0.29000000000000004,0.72,0
855,Mr. Big,Take Cover,,0.197026084720168,0.04499818205307908,342.0539443579671,0.33,0.17600000000000002,0
856,Rainbow,Since You Been Gone,,0.15330277249544547,0.035012349130265644,298.4804983387582,0.32999999999999996,0.45599999999999996,0
857,Aerosmith,Jaded,,0.18310704186253787,0.04181925462627762,328.56622738805476,0.28,0.6400000000000001,0
858,Oingo Boingo,Dead Man's Party,,0.15553984976086743,0.03552326833266077,302.21340237360846,0.31,0.48,0
859,Aerosmith,Deuces Are Wild,,0.14089063396075469,0.03217757895125451,288.3783363097147,0.38,0.0,1
860,Huey Lewis and the News,The Power of Love,,0.12749760384970593,0.02911878595927433,275.62155810445586,0.3,0.6080000000000001,0
861,Bachman–Turner Overdrive,You Ain't Seen Nothing Yet,,0.19734625855846624,0.045071305572154434,345.79913379869066,0.39,0.384,0
862,The Beatles,Here Comes the Sun,,0.15147363628570137,0.03459459833202569,299.98504358502527,0.27,0.76,0
863,David Coverdale,Cry for Love,,0.13666408273195468,0.031212289903764547,285.51969692374894,0.27,0.528,0
864,Lenny Kravitz,Are You Gonna Go My Way,,0.16067359232533707,0.03669574802162044,309.553574781374,0.26,0.672,0
865,Pearl Jam,Soldier of Love (Lay Down Your Arms),,0.16959929413988264,0.038734261631495306,318.5861533454227,0.28,0.6400000000000001,0
866,Van Halen,Unchained,,0.1755103249121615,0.04008426378572849,324.900569667361,0.26,0.672,0
867,Aerosmith,Dude (Looks Like a Lady),,0.1288908223754457,0.029436978857184274,278.4256924604373,0.36,0.30400000000000005,0
868,Alice in Chains,Voices,,0.10005121443199728,0.022850389419436196,250.1297354915006,0.27999999999999997,0.36800000000000005,0
869,AC/DC,Rock 'N Roll Train,,0.11430837502770731,0.026106538517444815,264.83607363390735,0.32999999999999996,0.45599999999999996,0
870,Guns N' Roses,Live and Let Die,,0.15445398833927,0.0352752717792965,305.164625986402,0.28,0.6400000000000001,0
871,Bad Company,Can't Get Enough,,0.1593843102004357,0.036401292838914606,310.44838395022236,0.32,0.6,0
872,Red Hot Chili Peppers,Scar Tissue,,0.148928382290066,0.034013295593205116,300.10625338227146,0.27,0.76,0
873,T. Rex,Light of Love,,0.19822615697510718,0.04527226286771486,349.7497085956295,0.27,0.528,0
874,Brian Setzer,Summertime Blues,,0.16909650093238476,0.038619430235854596,320.67293485747575,0.32,0.336,0
875,Weezer,Buddy Holly,,0.1699811105548613,0.03882146350923888,321.7369275431897,0.31,0.18400000000000002,0
876,Raul Seixas,Meu Amigo Pedro,,0.179953553137843,0.0410990390267153,331.9135870367944,0.29000000000000004,0.1,0
877,Megadeth,A Tout le Monde,,0.12451055950740841,0.028436584080745276,276.9455261774442,0.31,0.18400000000000002,0
878,Hoodoo Gurus,Come Anytime,,0.1602391837725929,0.03659653478714157,312.67464456199144,0.26,0.672,0
879,Bon Jovi,Blood on Blood,,0.13536537643976093,0.030915682364450074,287.8264043258256,0.33999999999999997,0.32000000000000006,0
880,Queen,One Vision,,0.09526283867247916,0.021756786993791022,247.94468013237307,0.2,0.84,0
881,Papa Roach,Last Resort,,0.18109212678449982,0.041359074363182896,334.22433241002307,0.29000000000000004,0.1,0
882,Boston,Peace of Mind,,0.20201435100144044,0.04613743686074951,355.4665728670863,0.3,0.35200000000000004,0
883,Live,Operation Spirit,,0.16997022000438836,0.03881897624988165,323.5959471962376,0.36,0.30400000000000005,0
884,Ramones,Substitute,,0.14215192053971282,0.03246564031724913,295.843538126951,0.27999999999999997,0.36800000000000005,0
885,Queen,Fat Bottomed Girls,,0.13234149871507989,0.030225068222902756,286.4638286326551,0.38,0.48,0
886,Iron Maiden,Run to the Hills,,0.11412498613509624,0.026064654891792174,268.30746659338456,0.32999999999999996,0.64,0
